0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,34,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,35,1
1,38,120,125,125,8,8,8,8,8,8,8,8,125,125,125,125,125,125,125,125,8,8,8,8,8,8,8,8,121,38,1
1,38,127,119,2,7,7,2,2,2,7,7,119,119,119,119,119,119,119,119,7,7,2,2,2,7,7,2,119,126,38,1
1,38,127,2,5,1,1,6,2,5,1,1,123,119,119,119,119,119,119,5,1,1,6,2,5,1,1,123,119,126,38,1
1,38,10,9,1,100,101,1,2,1,100,101,1,127,119,119,119,119,9,1,100,101,1,2,1,100,101,1,127,126,38,1
1,38,10,9,1,102,103,1,2,1,102,103,1,127,119,119,119,2,9,1,102,103,1,2,1,102,103,1,127,126,38,1
1,38,10,2,4,1,1,3,119,121,1,1,120,119,119,119,2,2,2,4,1,1,3,2,121,1,1,120,119,126,38,1
1,38,10,2,2,8,8,119,119,119,125,125,119,119,119,2,2,2,2,2,8,8,2,119,119,125,125,119,119,126,38,1
1,38,10,2,2,2,119,119,119,119,119,119,119,119,2,2,2,2,2,2,2,2,119,119,119,119,119,119,119,126,38,1
1,38,10,2,2,119,119,119,119,119,119,119,119,2,2,2,2,2,2,2,2,119,119,119,124,124,124,124,119,2,38,1
1,38,10,2,124,124,124,124,119,119,119,119,2,2,2,2,2,2,2,2,119,119,119,126,1,1,1,1,10,2,38,1
1,38,10,126,1,1,1,1,127,119,119,2,2,2,2,2,2,2,2,119,119,119,119,126,1,100,101,1,10,2,38,1
1,38,127,126,1,100,101,1,127,119,2,2,2,2,2,2,2,2,119,119,119,119,119,126,1,102,103,1,10,2,38,1
1,38,127,126,1,102,103,1,127,2,2,2,2,2,2,2,2,119,119,119,119,119,119,126,1,1,1,1,10,2,38,1
1,38,127,126,1,1,1,1,10,2,2,2,2,2,2,2,119,119,119,119,119,119,119,119,8,8,8,8,2,2,38,1
1,38,127,119,125,125,125,8,2,2,2,2,2,2,2,119,119,119,119,119,119,119,119,2,2,2,2,2,2,2,38,1
1,38,127,119,119,119,2,2,2,2,2,2,2,2,119,119,119,119,119,119,119,119,2,2,2,2,2,2,2,2,38,1
1,38,127,119,119,7,7,2,2,2,7,7,2,119,119,119,119,119,119,119,124,7,2,2,2,7,7,2,2,126,38,1
1,38,127,119,5,1,1,6,2,5,1,1,123,119,119,119,119,119,119,122,1,1,6,2,5,1,1,6,119,126,38,1
1,38,127,9,1,100,101,1,2,1,100,101,1,127,119,119,119,119,126,1,100,101,1,2,1,100,101,1,127,126,38,1
1,38,10,9,1,102,103,1,2,1,102,103,1,127,119,119,119,119,9,1,102,103,1,2,1,102,103,1,127,126,38,1
1,38,10,2,4,1,1,3,2,121,1,1,120,119,119,119,119,2,2,4,1,1,3,2,2,1,1,120,119,126,38,1
1,38,10,2,2,8,8,2,119,119,125,125,119,119,119,119,2,2,2,2,8,8,2,2,119,125,125,119,119,126,38,1
1,38,6,7,7,7,7,124,124,124,124,124,124,124,124,7,7,7,7,7,7,7,7,124,124,124,124,124,124,122,38,1
1,36,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,37,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
