0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,34,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,35,1
1,38,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,38,1
1,38,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,124,124,124,7,2,2,119,119,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,126,1,1,1,1,127,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,126,1,100,101,1,127,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,126,1,102,103,1,127,119,2,2,38,1
1,38,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,9,1,1,1,1,10,2,119,119,38,1
1,38,2,2,119,119,119,2,2,2,119,119,124,7,7,7,119,119,119,2,2,2,125,125,125,8,2,2,119,119,38,1
1,38,2,2,119,119,119,2,2,2,119,126,1,1,1,1,127,119,119,2,2,2,119,119,119,2,2,2,119,119,38,1
1,38,119,119,2,2,2,119,119,119,2,9,1,100,101,1,10,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,9,1,102,103,1,10,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,9,1,1,1,1,10,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,38,2,2,119,119,119,2,2,2,119,119,125,8,8,8,119,119,119,2,2,2,119,119,119,2,2,2,119,119,38,1
1,38,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,38,1
1,38,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,124,7,7,7,119,119,119,2,2,2,119,119,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,9,1,1,1,1,10,2,2,119,119,119,2,2,38,1
1,38,119,119,2,2,7,124,124,124,2,2,2,119,119,119,2,9,1,100,101,1,10,2,2,119,119,119,2,2,38,1
1,38,119,119,2,9,1,1,1,1,10,2,2,119,119,119,2,9,1,102,103,1,10,2,2,119,119,119,2,2,38,1
1,38,2,2,119,126,1,100,101,1,127,119,119,2,2,2,119,126,1,1,1,1,127,119,119,2,2,2,119,119,38,1
1,38,2,2,119,126,1,102,103,1,127,119,119,2,2,2,119,119,125,8,8,8,119,119,119,2,2,2,119,119,38,1
1,38,2,2,119,126,1,1,1,1,127,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,38,1
1,38,119,119,2,2,8,125,125,125,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,38,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,2,119,119,119,2,2,38,1
1,36,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,37,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
