0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,34,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,35,1
1,38,3,8,125,125,8,8,125,125,8,8,125,125,8,8,125,125,8,8,125,125,8,8,125,125,8,8,125,121,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,127,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,9,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,10,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,119,2,2,119,126,38,1
1,38,123,124,7,7,124,124,7,7,124,124,7,7,124,124,7,7,124,124,7,7,124,124,7,7,124,124,7,5,38,1
1,36,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,37,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
